breakout_lookback,exit_lookback,rs_threshold,trail_trigger_pct,trail_offset_pct,rs_slope_weeks,total_trades,win_rate_pct,profit_factor,expectancy_rs,total_pnl_rs,avg_win_rs,avg_loss_rs,avg_win_pct,avg_loss_pct,max_drawdown_rs,avg_weeks_held
2,5,10,5.0,2.0,3,2694,62.88047512991833,2.1113545560878535,1606.7066463782887,4328467.70534311,4854.330162164829,-3894.76758936411,12.348837483598315,-9.92346188540076,-326467.9411117798,7.432071269487751
2,5,10,3.0,1.5,2,3013,64.25489545303684,2.111130611531151,1400.3086206959379,4219129.874156861,4140.640557580459,-3525.673393982275,10.52443106213055,-8.97828520024963,-362658.52256441116,6.294390972452705
2,5,10,2.0,2.5,3,2831,57.89473684210527,2.110275396450708,1435.765822820989,4064653.04440622,4713.602401738615,-3071.259473190747,11.982431473521611,-7.824995066456444,-376441.1819545077,6.5393853761921585
1,4,10,3.0,3.0,3,2973,56.94584594685503,2.1099768595475763,1522.6448788575044,4526823.2248433605,5082.768675586533,-3186.175111659875,12.929551652114114,-8.119511874920113,-388653.19834163226,6.87924655230407
3,4,10,5.0,1.5,2,2667,61.79227596550432,2.109895114045784,1523.4738261500638,4063104.69434222,4686.835734073367,-3592.54229186525,11.927228341826847,-9.151326343993128,-351032.14978575055,6.84251968503937
1,5,5,2.0,3.0,2,3575,55.552447552447546,2.1097901062978246,1466.5588932319442,5242948.0433042,5018.740174863902,-2973.1088382476464,12.760569917932882,-7.567562861510706,-424766.71347451024,6.718601398601399
1,4,10,3.0,2.5,2,3283,58.69631434663417,2.109650678554313,1458.211287325288,4787307.65628892,4723.173403058657,-3181.5984449890184,12.014663458116393,-8.099731353890583,-408375.45793487784,6.461772768809016
3,5,5,2.0,3.0,3,2830,55.26501766784452,2.1095657774897,1488.2244951938128,4211675.32139849,5119.860800613938,-2998.251951628523,13.030037506673084,-7.639527988844182,-383983.4256295115,6.937455830388693
1,4,5,3.0,3.0,2,3544,56.68735891647856,2.1091571757610725,1491.08112183945,5284391.495799011,5001.852721072926,-3103.798450056352,12.723187583815557,-7.895214835481066,-425596.71698782966,6.8250564334085775
3,5,10,3.0,2.0,3,2632,63.107902735562305,2.108467116430645,1443.439239283522,3799132.07779423,4350.696394990939,-3529.7370075033164,11.07185924577199,-8.98762555215857,-341677.1770195109,6.670972644376899
2,4,0,2.0,2.5,2,3648,56.9078947368421,2.1078478462680224,1353.308739156502,4936870.28044292,4524.634550198936,-2834.778018937704,11.494020003699369,-7.228391495340864,-351700.2484639194,6.269462719298246
3,4,5,2.0,3.0,3,2863,54.17394341599721,2.1069731228490154,1459.8288492540482,4179489.99541434,5129.008413003037,-2877.7454673425077,13.05505214102503,-7.331146324243017,-351401.41724252934,6.69856793573175
2,3,0,2.0,3.0,2,3640,53.13186813186813,2.1066816976609823,1376.9149259426429,5011970.33043122,4933.194245958692,-2654.6467416488217,12.533616232634346,-6.768582003188513,-392872.9558551579,6.203846153846154
1,5,5,5.0,3.0,2,3315,59.75867269984917,2.106387517355839,1657.6428252375592,5495085.965662509,5281.059013776058,-3723.157376782504,13.440759018356397,-9.476835305464599,-406095.26038286556,7.829864253393665
1,5,10,5.0,2.5,3,2850,61.40350877192983,2.1061922540475786,1641.8472386089754,4679264.63003558,5091.045240932725,-3845.5132196333548,12.95868426133116,-9.797948228541244,-376540.71023646276,7.64140350877193
1,2,5,5.0,4.0,3,3335,49.47526236881559,2.1061111183282755,1508.8128613526326,5031890.89261103,5806.705421302097,-2699.8059658975844,14.772196376357442,-6.882743915131126,-378687.15656734444,6.582908545727136
1,4,5,5.0,3.0,2,3393,58.119658119658126,2.105857313074854,1611.1085201704097,5466491.2089382,5278.756028462419,-3478.688021949113,13.436070862425069,-8.850965619249298,-400463.41215638444,7.4447391688771
3,3,10,5.0,2.5,3,2581,56.79969004261915,2.10584669792786,1534.2173552761644,3959814.9939677804,5143.665903478588,-3211.479121553211,13.09813917781492,-8.19106091120112,-293131.33344721934,6.751259201859744
3,5,0,2.0,3.0,2,3203,55.354355291913826,2.1051123758602572,1433.6073854857696,4591844.45571092,4933.410737301715,-2905.6592877797348,12.54980447051491,-7.40632232486888,-366943.94281637855,6.917265064002498
2,5,10,2.0,1.5,2,3088,61.94948186528497,2.105033920882294,1328.4444115104209,4102236.34274418,4084.97305949265,-3159.418825587455,10.379669257330958,-8.047105532239499,-370580.44558440987,5.893458549222798
2,4,5,5.0,2.0,2,3164,60.556257901390644,2.104605501435589,1531.9900594531257,4847216.54810969,4820.148484123476,-3516.176239960649,12.257412085382532,-8.955578840836962,-332337.5171519099,6.971871049304678
3,5,10,3.0,1.5,2,2763,64.16938110749186,2.1043220332920773,1396.4062179638474,3858270.38023411,4146.678725056216,-3529.081817465212,10.550894846396497,-8.986273976143513,-369782.01833588025,6.380745566413319
3,5,0,2.0,3.0,3,3100,55.225806451612904,2.1042864905368215,1441.5800632574615,4468898.19609813,4974.16066475757,-2915.6086901778317,12.656706213398412,-7.4328537245715935,-370294.31587730534,6.974516129032258
3,4,0,3.0,3.0,2,3178,56.70232850849592,2.1041565505753503,1463.6313084590436,4651420.29828284,4919.015513904451,-3061.5157396605955,12.520406178293698,-7.8038038040172335,-341698.9270627303,7.02391441157961
2,5,0,3.0,2.0,2,3609,62.6489332224993,2.1037765519073797,1373.3016677161402,4956245.71878755,4178.021914108345,-3331.0547692963055,10.61906879529001,-8.489633939419768,-334388.37231916096,6.517317816569687
1,4,0,2.0,3.0,2,4005,54.48189762796505,2.1036801423308917,1402.5883364458628,5617366.28746568,4906.982125824537,-2791.9192052021176,12.471347888980079,-7.111240342775857,-433097.7481678305,6.534082397003745
2,5,5,3.0,2.0,2,3282,62.52285191956124,2.1031018684909735,1409.1239346916118,4624744.75365787,4296.898558689781,-3408.529340466309,10.921450293055992,-8.682842096944633,-347887.09749116004,6.494820231566118
3,4,5,3.0,2.5,2,2963,58.82551468106648,2.1026473238916514,1448.886425185582,4293050.47782488,4696.760498858159,-3191.3139931843366,11.959154751382936,-8.12904154110939,-346969.9756025304,6.674316571042862
3,3,10,2.0,2.0,2,2866,56.90858339148639,2.1021769610913745,1302.7969003795533,3733815.9164878,4366.333309606051,-2743.0556368256434,11.108555870421156,-6.988118470909167,-331279.56219902914,5.572226099092812
2,3,10,2.0,2.0,2,3142,57.161043921069385,2.1020751106716444,1305.7771160255602,4102751.6985523105,4357.184372206631,-2765.7885839010405,11.074089089028943,-7.048334524513986,-318420.76726127975,5.527052832590707
2,5,5,2.0,2.0,2,3359,60.10717475439119,2.1020732310459413,1346.1136337796102,4521595.69586571,4271.6218158589745,-3061.7975748907165,10.851485461653745,-7.801126511891576,-353838.01033915766,6.108365584995535
1,2,0,5.0,4.0,3,3685,49.30800542740841,2.102045784924418,1468.5657714027354,5411664.8676190805,5680.917730006896,-2628.780860708485,14.446262725448003,-6.708296362867228,-386698.94893470686,6.605970149253731
3,5,0,5.0,2.0,2,3123,62.343900096061475,2.101239603023025,1533.7491766058276,4789898.67854,4694.119394590899,-3698.5984547010876,11.94442564757882,-9.426825416746349,-318110.27950950153,7.4716618635927
3,5,10,2.0,1.5,2,2833,62.054359336392515,2.1010148025298765,1319.8242352937345,3739062.05858715,4058.632764033868,-3159.083107520363,10.323627264920463,-8.046340710960811,-391367.8855363792,5.950935404165196
1,5,0,3.0,3.0,3,3583,57.38208205414457,2.100297103801848,1484.0480332207396,5317344.1030299105,4936.76460005429,-3164.796276805311,12.553007185475794,-8.06631815049797,-409149.0738012688,7.171922969578565
2,5,5,5.0,2.5,3,2924,60.978112175102595,2.1001493536836637,1617.9767943508687,4730964.14668194,5065.202897816972,-3768.8804733792467,12.890360439475074,-9.603159686170773,-370321.4219989076,7.698700410396717
1,5,5,3.0,3.0,2,3488,57.74082568807339,2.100046040728347,1512.8457198738588,5276805.870920019,5001.8378064325825,-3254.338854297965,12.721845993202557,-8.279983365659014,-418484.95002451167,7.077981651376147
1,2,10,2.0,4.0,3,3081,48.00389483933788,2.099794086177043,1461.1511659131224,4501806.74217833,5811.44325360958,-2555.1297315294883,14.781045724742949,-6.514440528007604,-378841.8625237909,6.223304122038299
2,2,5,3.0,3.0,2,3386,51.74246898995866,2.099732552061887,1369.1059124133521,4635792.61943161,5052.040211698613,-2579.793042511848,12.846249574523192,-6.573335676598463,-350679.6981224846,5.769935026580035
3,4,10,2.0,2.5,3,2659,56.52500940203083,2.0993945781539205,1402.5290552022639,3729324.7577828197,4738.181624907791,-2934.396387935632,12.061155153450565,-7.475524728842482,-327769.86021053,6.346746897329823
3,3,5,3.0,2.5,2,3038,56.61619486504279,2.0992612371847623,1396.593452082459,4242850.90742651,4710.802500078163,-2928.4745012958497,11.99599517497469,-7.45815239963204,-326749.28861475224,6.165569453587887
2,2,10,3.0,2.5,2,3126,53.5828534868842,2.0988834868538255,1341.762354902297,4194349.12142458,4782.846564500651,-2630.5436761640317,12.160173606779452,-6.704979661674196,-329734.09549148055,5.515994881637876
1,5,0,2.0,3.0,2,3953,55.249177839615484,2.098771109871643,1421.0151437593167,5617272.863280579,4912.818638115613,-2889.9508436200786,12.486343299764714,-7.36143171176456,-442529.8788045095,6.7336200354161395
3,5,5,5.0,2.0,3,2770,62.454873646209386,2.098764317569856,1578.0681348916785,4371248.73364995,4826.346975850473,-3825.318783241702,12.285266595826275,-9.753173172927896,-330439.77518482786,7.471841155234657
3,5,10,2.0,2.0,3,2691,60.27499070977333,2.0984834549989233,1366.0392776994388,3676011.69628919,4329.5031906850245,-3130.4419822281757,11.015397892417813,-7.974036967493427,-360750.96859731106,6.254180602006689
2,3,0,3.0,3.0,3,3420,54.824561403508774,2.097840174649443,1422.4029643679444,4864618.13813837,4957.705915143174,-2868.0132380291784,12.608911284793324,-7.315324375320675,-378532.02643667907,6.536842105263158
2,2,10,5.0,2.5,2,3045,52.87356321839081,2.097601226722119,1423.199979423074,4333643.93734326,5144.056076906944,-2751.419056778341,13.081711619812918,-7.014879371919514,-317282.4138096324,5.870607553366174
2,5,5,3.0,2.5,3,3070,60.4885993485342,2.097084238766674,1465.5758968768043,4499318.003411789,4631.382880757022,-3381.00577588953,11.7772124238767,-8.61348417807982,-359764.77659791056,6.906840390879479
3,3,5,5.0,2.5,2,2936,56.36920980926431,2.096424871980289,1504.8575815922172,4418261.85955475,5104.507879004417,-3145.74448102854,12.99838828617763,-8.01340789669725,-294503.99947963096,6.7019754768392374
3,3,0,5.0,3.0,2,3164,55.278128950695326,2.096340932337499,1506.1852601046553,4765570.16297113,5210.043433752476,-3071.940496580883,13.26044856135105,-7.830197278107779,-331672.9121501285,6.991782553729457
2,5,0,2.0,2.0,2,3695,60.35182679296346,2.0960056169676826,1308.6609378597077,4835502.16539162,4146.8314281782195,-3011.5576241950926,10.535142721243542,-7.677121907290833,-346968.90463915747,6.151014884979702
2,2,5,5.0,3.0,2,3311,51.70643310178193,2.0956865241608575,1433.7819383501358,4747251.9978773,5303.694816335444,-2709.614463845516,13.489890826436264,-6.905710418271429,-334253.4627076313,6.057988523104802
1,4,0,5.0,3.0,3,3515,57.86628733997156,2.095435465968574,1558.9494626610983,5479707.361253761,5153.400675379789,-3377.6567268526205,13.113456580271794,-8.611127394278816,-389404.5605431367,7.471123755334282
3,5,0,5.0,2.0,3,3034,62.45880026367831,2.0954139946371786,1532.2013498767237,4648698.89552598,4692.602394126364,-3725.8846719433536,11.943393566521747,-9.50385802250648,-319012.2794826282,7.508239947264338
3,5,5,3.0,2.0,2,2999,62.42080693564521,2.095094436534847,1412.4770503634047,4236018.674039851,4329.164142039973,-3432.27737343299,11.01420748956963,-8.743153476076243,-355509.7986561842,6.610203401133711
2,1,10,5.0,4.0,2,3190,45.924764890282134,2.095048264452034,1305.120249393508,4163333.59556529,5437.062903374948,-2204.0368451472523,13.815645988317113,-5.623275523554788,-345559.34011950064,5.098119122257053
1,4,0,5.0,3.0,2,3757,57.89193505456481,2.0948465447986635,1559.7496611538195,5859979.4769549,5155.0845943521645,-3383.2677090777875,13.114245401188933,-8.616039069037178,-416953.3738941848,7.434921479904179
3,3,10,3.0,2.5,3,2667,56.91788526434196,2.094841957745086,1413.9220409683617,3770930.0832626205,4753.095496029664,-2997.6230458750306,12.102608698315185,-7.636530013800285,-295122.21626742,6.21822272215973
2,4,10,2.0,2.5,3,2871,56.774642981539536,2.0943534883605976,1398.2804197056287,4014463.08497486,4713.377476512349,-2955.956649266938,11.98257612856314,-7.5315782830047215,-339101.8223391301,6.282479972135144
1,5,10,5.0,2.0,2,3118,62.60423348300193,2.0943181365595525,1581.5712018222803,4931339.00728187,4834.862222890415,-3864.761622470172,12.299595891832842,-9.846468236490484,-380415.81584283337,7.255933290570879
1,2,5,3.0,4.0,3,3391,48.30433500442348,2.093859470186906,1450.3787441028987,4918234.32125293,5747.530944597253,-2564.872427836492,14.619016628085573,-6.538404685245282,-374086.76313431375,6.354172810380419
3,4,5,5.0,2.5,3,2770,59.02527075812274,2.093675685118925,1573.5513898712634,4358737.349943399,5103.449192416226,-3511.3674710635505,12.996161660153707,-8.955780297832035,-308408.87321043015,7.352346570397112
2,4,5,3.0,2.0,2,3333,61.17611761176117,2.0936134367545125,1373.3022831141252,4577216.509619379,4297.509934416617,-3234.4715971067235,10.924093509411009,-8.241401528676716,-338752.3405645797,6.246024602460246
2,5,10,3.0,2.0,3,2839,63.156040859457555,2.0926359906292618,1427.1066980632338,4051555.9158015205,4327.725795018661,-3544.987031230344,11.003001083444339,-9.027440937052425,-346231.277478111,6.603381472349419
3,5,10,5.0,1.5,3,2544,63.83647798742138,2.092109267089154,1562.286292768526,3974456.32880313,4688.241504399557,-3955.704211241032,11.93358649775497,-10.083739654858258,-343585.51292483136,7.283805031446541
1,4,0,3.0,3.0,3,3651,56.25855929882224,2.0919888339531347,1444.3629618694301,5273369.17378529,4918.457255736616,-3023.883550092499,12.507141790365825,-7.7096011970805565,-398133.0334825851,6.866337989591893
3,4,0,2.0,3.0,3,3141,54.18656478828399,2.0919448779591336,1405.7681800021044,4415517.85338661,4970.174201063144,-2810.089393205601,12.646978186475604,-7.16481436763727,-336399.4561156272,6.712193568927093
3,5,5,2.0,2.0,2,3071,59.91533702377075,2.091420455806407,1340.7812888701499,4117539.33812023,4288.142373625309,-3064.6975055648577,10.903782472148105,-7.808720243472532,-359466.3903441811,6.184304786714425
2,3,0,5.0,3.0,3,3327,55.36519386834986,2.0911153143524785,1500.7342114002224,4992942.72132854,5194.865279103327,-3081.4808907608017,13.21981705927485,-7.860340493838459,-394439.55766327796,6.957920048091373
2,4,10,3.0,1.5,2,3063,62.74893894874306,2.0906846717440053,1355.6730863977573,4152426.6636363305,4141.311641316243,-3336.699659047756,10.526198366698544,-8.499800208661613,-346891.20633783005,6.029709435194254
1,4,0,3.0,3.0,2,3926,56.31686194600102,2.090595450415547,1435.4461174659143,5635561.457171179,4886.014674291238,-3013.071129846501,12.422656798983361,-7.672638765481453,-442146.2058478324,6.813295975547631
1,5,0,3.0,3.0,2,3859,57.3205493651205,2.090522161289954,1466.914076862576,5660821.42261268,4905.853921017468,-3151.7470860218336,12.472631301654868,-8.025829640446421,-430778.3288823124,7.065820160663384
3,3,0,5.0,3.0,3,3073,54.995118776439966,2.09009219069761,1503.3913498997101,4619921.618241809,5241.43394417716,-3064.426426187701,13.342698196446197,-7.821324311959579,-296658.38182218024,7.009437032216075
1,2,0,3.0,4.0,3,3744,48.157051282051285,2.0897906322241386,1414.6976965060578,5296628.17571868,5633.307617704731,-2503.98014374186,14.32275043698659,-6.389534859822602,-382079.9760363549,6.392094017094017
3,2,10,5.0,3.0,3,2647,51.75670570457122,2.0892100223202634,1454.647515958534,3850451.97474224,5390.904216755482,-2768.2747080757795,13.72129536822631,-7.062303860863943,-327015.6206169198,6.176048356630147
1,3,5,3.0,3.0,2,3651,54.61517392495207,2.0888957697516712,1426.9479901973843,5209787.11221065,5012.1641157217455,-2887.4279629079715,12.748675791482022,-7.344927935372433,-398354.66029064823,6.362640372500684
2,5,0,2.0,2.5,3,3443,57.71129828637815,2.0888272572831825,1359.330048305289,4680173.35631511,4518.638668339768,-2952.1714819203366,11.482427830087147,-7.526285995323362,-373128.4164281059,6.555620098751089
2,3,10,5.0,2.5,3,2786,56.92749461593682,2.088572492202669,1521.4163690174228,4238666.00408254,5127.648087831816,-3244.8198860156003,13.050688207677384,-8.272367867192381,-313797.20342485,6.71608040201005
2,3,5,2.0,3.0,3,3159,52.95979740424185,2.0884419080423298,1408.536920052289,4449568.13044518,5103.158583307699,-2751.0203091713324,12.975652855241247,-7.009985362200463,-369270.0705345883,6.251028806584362
2,4,0,5.0,2.0,2,3491,60.613004869664856,2.0883352580419388,1474.287462905772,5146737.53300405,4667.172789601125,-3439.2727925759486,11.86707613177105,-8.763728667794199,-369958.31660027243,6.974219421369235
3,5,0,3.0,2.5,3,3109,60.180122225796076,2.0880785284935803,1427.2123896709777,4437203.31948707,4551.160264699556,-3294.0367817171245,11.58420646649468,-8.39825303363842,-339913.36464900617,7.020263750402059
2,3,10,3.0,2.5,3,2881,57.41062131204443,2.087979838812085,1407.7695598357307,4055784.10188674,4705.922563979317,-3038.1514416748573,11.967940633236035,-7.742280208730365,-313243.7610414799,6.204790003471017
2,3,5,2.0,2.5,2,3390,54.83775811209439,2.08792643066552,1337.9593462245339,4535682.18370117,4682.511904540453,-2723.127006426865,11.89963714129188,-6.93984547297686,-350689.07131615793,5.8383480825958705
2,2,10,2.0,2.5,2,3165,52.069510268562404,2.0879059240268543,1298.8752007409228,4110940.0103450203,4787.441904025977,-2490.94544989439,12.169451004968332,-6.349258972713805,-320675.5051414771,5.316903633491311
2,5,0,5.0,2.0,3,3279,62.51906068923452,2.0878501926187423,1515.8412444326775,4970443.44049475,4653.412115036498,-3717.6984502278847,11.83557523019305,-9.475716296946883,-389398.753656748,7.407136322049405
2,4,10,5.0,2.0,3,2753,61.0606610969851,2.087680863503697,1538.840159078351,4236426.9579427,4837.206548551375,-3633.3183303844776,12.304641942365329,-9.262900615183407,-292858.05328119034,7.0036324010170725
1,3,5,5.0,3.0,2,3518,55.54292211483798,2.087679391186911,1527.9537287398236,5375341.2177067,5280.1271712957205,-3159.863986576176,13.439353759182628,-8.038485759902112,-379987.53697900195,6.849914724275156
1,5,10,3.0,2.5,3,3004,59.953395472703065,2.087520654716393,1468.4799650214347,4411313.81492439,4701.6198188014105,-3371.8233405959686,11.959663489011412,-8.590006778364163,-385012.85282451194,6.826564580559254
3,1,10,5.0,4.0,2,2894,45.68071872840359,2.086536859090214,1293.3584966649967,3742979.4893485,5437.103365056369,-2191.3938672112085,13.833502070652665,-5.592656685276798,-363081.49650146905,5.119903248099516
2,4,10,2.0,1.5,2,3132,60.75989782886334,2.0864483785829084,1290.974290706938,4043331.47849413,4080.3658739189277,-3028.1568588881937,10.368538508009223,-7.714268411196163,-362686.35918782884,5.675925925925926
3,4,5,2.0,2.5,2,3028,56.10964332892999,2.0863806150050217,1374.820684224544,4162957.031831919,4705.65497331907,-2883.3339110889237,11.975092148751056,-7.345163592606638,-358327.1176127293,6.303830911492734
3,2,10,3.0,3.0,3,2694,51.4105419450631,2.0862823988009924,1388.6650920812658,3741063.75806693,5187.709969342751,-2630.950763539175,13.209029318162738,-6.706166571576876,-331725.1235872195,5.880103934669636
3,5,5,3.0,2.5,3,2845,60.105448154657296,2.0862597741276776,1464.0196508604533,4165135.9066979894,4678.081175566789,-3378.310928212529,11.909646302668472,-8.606940623869205,-357406.6377173099,6.97609841827768
2,4,0,3.0,2.0,2,3674,61.32280892759935,2.0862178859396625,1328.685425440275,4881590.25306757,4161.432419142486,-3162.643903772308,10.577253274762217,-8.06439137384229,-325405.00679237954,6.24959172563963
3,2,5,3.0,3.0,2,3078,51.29954515919428,2.085796072327228,1361.6717425035054,4191225.6234257896,5098.970384312471,-2575.082463911674,12.983587314779887,-6.555326135846068,-356194.2437592014,5.838531513970111
2,5,5,2.0,2.5,3,3137,57.53905004781639,2.085300930829302,1392.8074002794965,4369236.81467678,4651.006427259047,-3022.3947346289788,11.82070125946113,-7.700666563915285,-382544.78939810954,6.5017532674529805
1,5,5,5.0,3.0,3,3106,59.46555054732775,2.085087710347241,1638.4266810376143,5088953.27130283,5294.452440188246,-3725.0995915209373,13.478123446007537,-9.487558193933642,-417760.06658961624,7.89504185447521
3,4,0,2.0,3.0,2,3245,54.29892141756548,2.085058754214804,1394.737951268197,4525924.6518653,4935.901194955454,-2812.631998412819,12.556806251975416,-7.170213629058798,-351094.6718505267,6.6788906009244995
1,3,10,5.0,2.5,2,3245,56.88751926040062,2.0841918291665413,1504.4785769953714,4882032.982349981,5083.941814522064,-3218.6730573679415,12.939147983500034,-8.1937402696047,-355667.6084358515,6.573189522342065
3,4,0,5.0,2.5,3,3044,58.90275952693824,2.0840849286732985,1518.0719723518496,4621011.08383903,4954.602607150451,-3407.3472348375144,12.61370235479808,-8.697053317230344,-307978.98636042606,7.35742444152431
2,4,0,3.0,2.5,3,3426,59.07764156450671,2.0839104670527453,1387.3325137723643,4753001.19218412,4514.847244016868,-3127.7101495763336,11.479308373012918,-7.978336357871094,-353676.8172958896,6.637478108581436
3,2,10,3.0,2.5,2,2845,53.18101933216168,2.0838561560623963,1327.953898882295,3778028.8423201297,4800.8974547652815,-2616.9136687235286,12.22426683166969,-6.66324612241025,-341900.0280194981,5.560984182776801
2,5,0,3.0,2.0,3,3451,62.93827875977978,2.0831332431429703,1362.1636917206752,4700826.90012805,4162.45549170459,-3393.296659776638,10.581541054107348,-8.649066771070201,-343287.7262381101,6.604462474645031
3,5,0,3.0,2.5,2,3211,60.10588601681719,2.0829713406933137,1416.6434806108625,4548842.21624148,4533.2523431431555,-3278.94988760719,11.53839541938573,-8.355979037066362,-346639.1616563797,6.954531298660854
2,4,5,2.0,2.0,2,3406,58.984145625367,2.0829438035089503,1308.8042364637993,4457787.229395701,4267.868517733972,-2946.571669815211,10.843432996741264,-7.508430649996642,-352379.4741123775,5.900469759248385
3,2,10,2.0,3.0,3,2724,50.18355359765051,2.0828990887690346,1354.0804626139536,3688515.18016041,5189.951534636138,-2510.0578980745686,13.214118732846455,-6.398052383595673,-314572.32202741876,5.690161527165932
1,4,5,3.0,3.0,3,3305,56.429652042360054,2.0826475781360476,1477.347341806012,4882632.96466887,5036.2110278428,-3131.8754182346875,12.811221739669637,-7.976404654167982,-399365.72962478455,6.880484114977307
1,2,0,2.0,4.0,3,3775,47.52317880794702,2.082447083772296,1392.2964584399547,5255919.130610829,5636.292660934448,-2451.080213581812,14.329492018279806,-6.2547405362476205,-400650.5894963546,6.268874172185431
3,4,5,5.0,2.0,2,2911,60.2885606320852,2.0822855612610653,1514.138346878485,4407656.72776327,4832.023816872284,-3522.9628640550086,12.29704228017764,-8.976288748047246,-324612.6315757502,7.045345242184816
2,1,10,3.0,4.0,2,3214,45.457373988799006,2.08226017456617,1273.0161295288458,4091473.84030571,5388.065645256831,-2156.5830390271076,13.689673503806596,-5.50051699717876,-345473.55599920126,5.004044803982576
3,3,0,3.0,3.0,2,3262,54.32250153280196,2.0820630548299213,1400.20945167069,4567483.2313497905,4959.69023571263,-2832.9448767335502,12.624783417791672,-7.219334957402937,-337082.0272977897,6.50797057020233
1,3,5,2.0,3.0,2,3717,52.94592413236481,2.0811361669146664,1381.72173681689,5135859.695748379,5023.520253616622,-2716.082426168742,12.773310154898702,-6.911352462815813,-402780.14401084837,6.1264460586494485
1,3,10,2.0,2.5,2,3438,54.712041884816756,2.0810050083463,1342.811647354523,4616586.44360485,4724.736532412472,-2742.866392975601,12.014689403536176,-6.980514263558113,-373311.2749208985,5.776032577079698
2,4,5,3.0,2.5,3,3116,59.08215661103979,2.0803813342911717,1424.581187679082,4438994.98080802,4642.979238596051,-3222.5331744684786,11.80770944948167,-8.213554999543627,-354861.66385991964,6.625802310654685
1,5,5,3.0,3.0,3,3251,57.55152260842817,2.0801860002607104,1504.297042640455,4890469.685624119,5033.619792540048,-3280.7485117523984,12.804465244784137,-8.354622441040163,-412613.73876126483,7.171947093202092
3,4,10,3.0,2.0,3,2673,61.54133931911709,2.080027892687686,1389.437481479581,3713966.38799492,4348.16738180848,-3345.1059874319353,11.065055944817534,-8.522071155897818,-308645.76863253117,6.350542461653573
1,3,10,3.0,3.0,3,3054,54.84610347085789,2.0798597822585543,1446.1060715246072,4416407.94243615,5078.331665256603,-2965.770556104902,12.91997374534946,-7.555109533065288,-374177.79418204026,6.4400785854616895
2,5,0,5.0,1.5,2,3470,63.22766570605187,2.079256294468774,1476.5554574704033,5123647.4374223,4499.104176332105,-3720.5228255880415,11.438264252574587,-9.475505958538305,-359997.67269808333,7.127089337175793
2,2,5,2.0,3.0,2,3427,50.53983075576306,2.0790531646310972,1327.8411435628539,4550511.5989899,5062.150937344653,-2487.9845572218524,12.86706166892424,-6.34023516183402,-355341.4056558814,5.594397432156405
2,2,0,3.0,3.0,2,3740,51.68449197860963,2.0790302881698604,1313.6193085205934,4912936.21386702,4897.071584583865,-2519.702910422574,12.446875810110996,-6.426429974472104,-344041.37127212575,5.77379679144385
3,2,10,2.0,2.5,2,2879,51.754081278221605,2.0789597282866827,1288.6332842696943,3709975.22541245,4797.6170869628795,-2475.503408324147,12.213199826908095,-6.3034077077769615,-329972.9603996966,5.3678360541854815
1,3,10,3.0,2.5,2,3381,56.580893226855956,2.0786108062783937,1384.9148740938804,4682397.189311409,4716.954576831186,-2957.1777358083446,11.998949578430718,-7.5281958675458345,-374816.3503408991,6.028985507246377
2,4,0,5.0,2.5,3,3294,59.137826350941104,2.07860192700323,1503.7393844016426,4953317.53221901,4900.239993301262,-3411.849906933024,12.46827693467429,-8.702466018098015,-387963.64181665936,7.274438372799029
1,4,5,5.0,3.0,3,3181,57.74913549198365,2.078487459285066,1584.6615287791763,5040808.3230465595,5288.388308357256,-3477.6495531292553,13.462681075716961,-8.858131792686489,-396543.5735229328,7.472178560201194
2,5,10,2.0,2.0,3,2904,60.26170798898072,2.0782469050578807,1348.5949332783748,3916319.6862404,4313.392801363697,-3147.4156985667855,10.963502905444704,-8.017752246354023,-361850.78916591033,6.1828512396694215
2,3,5,5.0,2.0,2,3277,57.67470247177297,2.078102072748801,1443.434358080699,4730134.391430451,4824.1263091791325,-3163.2763755718165,12.269801123169843,-8.05597552503396,-332767.52119428804,6.365273115654562
1,2,5,2.0,4.0,3,3423,47.56061933976044,2.0779617716897425,1419.2551705595035,4858110.4488251805,5752.3748355068,-2510.7274559219445,14.631038404355078,-6.4006904996059175,-381784.9493708024,6.220566754309085
2,4,5,5.0,2.5,3,2989,59.08330545332887,2.077890223627592,1550.755285378672,4635207.547996851,5059.720798978086,-3516.156486507318,12.877441782071903,-8.963395854894529,-359707.07814145996,7.274673803947809
3,1,10,3.0,4.0,2,2913,45.07380707174734,2.077830742991457,1265.5555063414556,3686563.1899726605,5412.7324074280805,-2137.721538112756,13.772155232178905,-5.453995872659577,-357079.2778346692,5.022313765877103
2,2,10,5.0,3.0,3,2868,52.19665271966527,2.077758959671309,1444.8734105758647,4143896.94153158,5336.551039788163,-2804.4638694611967,13.576760246553059,-7.15692239494489,-318776.56726120994,6.123082287308229
2,4,0,2.0,2.0,2,3748,59.311632870864464,2.0772162487116828,1273.7199154586765,4773902.24313912,4141.07288451134,-2906.0346092653053,10.520491991027658,-7.411214355169039,-341599.34692237806,5.941568836712913
2,5,5,5.0,2.0,3,2987,62.370271175092064,2.076654160076404,1547.4466420157985,4622223.11970119,4785.485495319565,-3819.51633281064,12.17401461483522,-9.732150439791472,-354331.70060438896,7.376632072313358
3,5,5,5.0,1.5,2,2895,63.17789291882556,2.076375500698541,1516.6175806533815,4390607.89599154,4630.768179094986,-3826.516982714062,11.785098250913897,-9.747610633097427,-345373.36307150126,7.217616580310881
