date,open,high,low,close,volume
2001-09-03 09:15:00,7.5,8.4300003,6.3400002,6.4699997,1248480.0
2001-10-01 09:15:00,6.6099998,6.9800003,6.1099998,6.3,3077210.0
2001-11-01 09:15:00,6.475,11.0,6.3049999,10.165,22020000.0
2001-12-03 09:15:00,10.5,12.935001,8.375,9.5050003,14801310.0
2002-01-01 09:15:00,9.7050003,12.4,9.0,10.515,56209300.0
2002-02-01 09:15:00,10.65,13.589999,10.1,11.38,73917650.0
2002-03-01 09:15:00,11.49,12.685,11.315,11.66,17597330.0
2002-04-01 09:15:00,11.83,15.5,11.65,14.245,70639110.0
2002-05-01 09:15:00,14.325,14.5,10.11,11.32,20082520.0
2002-06-03 09:15:00,11.725,12.5,10.89,11.075,11607430.0
2002-07-01 09:15:00,11.295,12.875,10.125,10.3,18011620.0
2002-08-01 09:15:00,10.58,11.16,10.04,10.63,4476280.0
2002-09-02 09:15:00,10.61,11.89,9.4,9.4650002,13897180.0
2002-10-01 09:15:00,9.5,9.9900002,9.025,9.55,8296950.0
2002-11-01 09:15:00,9.4,10.04,9.4,9.88000011,6096080.0
2002-12-02 09:15:00,10.0,15.59000015,10.0,14.56999969,56475110.0
2003-01-01 09:15:00,14.739999,17.760001,13.93,14.789999,97682880.0
2003-02-03 09:15:00,14.895,17.37,13.514999,15.13,88513110.0
2003-03-03 09:15:00,15.27,15.7,12.31,12.525,44968760.0
2003-04-01 09:15:00,12.495,16.33,12.495,15.57,54785350.0
2003-05-01 09:15:00,15.664999,19.8,15.664999,19.55,107244160.0
2003-06-02 09:15:00,19.6,32.539999,18.8,29.985001,152416770.0
2003-07-01 09:15:00,30.310001,41.660001,28.425,37.039999,280666340.0
2003-08-01 09:15:00,37.479999,48.154999,36.570001,46.5,127056820.0
2003-09-01 09:15:00,46.8,59.9,38.52000046,48.11999893,223421140.0
2003-10-01 09:15:00,48.20000076,61.0,47.0,52.59000015,13082180.0
2003-11-03 09:15:00,52.70000076,69.5,51.75,68.63999939,9146560.0
2003-12-01 09:15:00,69.80000305,81.40000153,68.5,70.26999664,6189740.0
2004-01-01 09:15:00,70.30000305,73.19999695,58.59999847,61.02999878,5392430.0
2004-02-03 09:15:00,60.0,71.80000305,50.0,67.5,6598630.0
2004-03-01 09:15:00,69.0,71.90000153,63.0,64.995001,3474820.0
2004-04-01 09:15:00,65.0,90.0,63.5,80.715002,14868860.0
2004-05-03 09:15:00,81.0,88.975,61.840002,70.020001,10049170.0
2004-06-01 09:15:00,72.0,72.990002,58.8,63.475,20031150.0
2004-07-01 09:15:00,64.0,65.0,58.0,62.129999,9847320.0
2004-08-02 09:15:00,62.490002,69.370001,55.620001,67.375,9394060.0
2004-09-01 09:15:00,67.7,73.554999,64.209998,73.029999,15728100.0
2004-10-01 09:15:00,73.0,74.4,55.459998,62.020001,14383490.0
2004-11-01 09:15:00,62.2,67.2,60.0,63.479999,8095440.0
2004-12-01 09:15:00,62.5,74.5,62.0,68.890002,12288620.0
2005-01-03 09:15:00,69.495001,73.990002,48.2,59.695001,10000310.0
2005-02-01 09:15:00,60.2,60.775,50.754999,55.784998,5426350.0
2005-03-01 09:15:00,55.709998,62.395001,53.615002,54.709998,4408120.0
2005-04-01 09:15:00,54.870001,60.0,52.790002,56.445001,3182090.0
2005-05-02 09:15:00,55.6,66.0,52.85,62.329999,12040780.0
2005-06-01 09:15:00,62.4,74.790002,61.015002,69.895001,27890510.0
2005-07-01 09:15:00,70.0,79.9,67.120001,69.290002,14422350.0
2005-08-01 09:15:00,70.875,80.9,65.7,76.970001,26588170.0
2005-09-01 09:15:00,77.790002,82.490002,72.115002,75.615002,14694330.0
2005-10-03 09:15:00,75.790002,83.35,68.4,70.25,14070750.0
2005-11-01 09:15:00,72.5,78.5,66.565002,75.584998,6500490.0
