date,open,high,low,close,volume
2018-04-04 09:15:00,38.54602848,38.68244251,37.66229778,37.80464466,357429.375
2018-04-05 09:15:00,37.9914716,38.53713069,37.96478119,38.25836978,306213.75
2018-04-06 09:15:00,38.4036816,38.54899342,37.66229778,38.04188748,428506.875
2018-04-09 09:15:00,38.19609413,38.43333695,37.93809375,38.09526534,192847.5
2018-04-10 09:15:00,38.10712807,38.67057977,38.03595463,38.15754099,194146.875
2018-04-11 09:15:00,38.37402625,38.5638211,37.08994829,37.89657566,833304.375
2018-04-12 09:15:00,37.13739923,38.84851189,37.13739923,38.5875436,702793.125
2018-04-13 09:15:00,38.84851189,39.56024035,38.67354471,39.04423662,1230001.875
2018-04-16 09:15:00,38.72989048,39.29334218,38.55195836,38.84554695,268380.0
2018-04-17 09:15:00,39.13616762,39.22810159,37.96181625,38.23761222,352771.875
2018-04-18 09:15:00,38.41554433,38.83071927,37.8402299,37.96478119,239220.0
2018-04-19 09:15:00,38.25540484,39.14506541,37.96181625,38.60830412,331155.0
2018-04-20 09:15:00,38.35030078,38.72989048,37.66229778,37.74236605,554259.375
2018-04-23 09:15:00,37.42505496,38.43037201,37.42505496,37.99443655,474170.625
2018-04-24 09:15:00,38.2435421,38.55195836,37.98850666,38.13974837,155604.375
2018-04-25 09:15:00,38.41554433,40.33127952,37.98257678,38.32064542,12028955.625
2018-04-26 09:15:00,38.27319745,39.08575471,38.25540484,38.39181886,402789.375
2018-04-27 09:15:00,38.78920118,39.44161894,38.02705981,38.25836978,1627391.25
2018-04-30 09:15:00,38.31471554,38.95527056,38.31471554,38.79216612,362221.875
2018-05-02 09:15:00,38.79216612,40.45879872,38.79216612,39.60175844,1971000.0
2018-05-03 09:15:00,39.93983005,41.04300798,39.50092964,40.42024557,5036782.5
2018-05-04 09:15:00,41.51749362,43.16040075,41.11418142,42.86384722,8349395.625
2018-05-07 09:15:00,43.11295277,43.88992183,41.57680433,41.95046117,2058598.125
2018-05-08 09:15:00,41.99197926,42.11060067,41.06376554,41.26838807,796449.375
2018-05-09 09:15:00,41.51749362,42.70370772,41.04300798,41.78439179,887371.875
2018-05-10 09:15:00,41.8437025,42.70370772,41.35142424,42.50205014,1626969.375
2018-05-11 09:15:00,42.08094532,42.46942984,41.39887221,41.57383938,839345.625
2018-05-14 09:15:00,41.99197926,41.99197926,39.97541529,40.16817508,393811.875
2018-05-15 09:15:00,39.91610458,41.81404715,39.8093459,41.3721818,2196770.625
2018-05-16 09:15:00,41.22390504,41.35438918,40.74052457,40.97183454,1415120.625
2018-05-17 09:15:00,41.2802508,41.51749362,41.04597292,41.47301059,1906486.875
2018-05-18 09:15:00,41.8110822,41.8110822,40.44990093,41.40183715,1846125.0
2018-05-21 09:15:00,41.81404715,41.81404715,38.84851189,39.85975882,5854038.75
2018-05-22 09:15:00,40.33127952,41.38404453,39.91906952,41.20611242,3964764.375
2018-05-23 09:15:00,41.42852756,42.98246863,41.22094009,42.11060067,2025185.625
2018-05-24 09:15:00,42.44273943,44.35550968,42.11356561,43.31460739,4385120.625
2018-05-25 09:15:00,43.29088489,44.00261335,42.89646752,43.57261074,2140695.0
2018-05-28 09:15:00,43.88399194,45.07613593,43.5933683,44.72323664,2758438.125
2018-05-29 09:15:00,44.8804112,45.53282895,44.37033735,45.05834331,2354433.75
2018-05-30 09:15:00,44.76771967,45.93614115,44.20723291,44.52158202,2602006.875
2018-05-31 09:15:00,44.63130564,47.15201061,44.25468385,45.26889572,10090524.375
2018-06-01 09:15:00,45.63068984,46.55890356,45.07910087,45.73745148,1398870.0
2018-06-04 09:15:00,46.49959285,46.49959285,43.88992183,44.36737241,1146065.625
2018-06-05 09:15:00,44.00854324,45.07020605,42.71557046,44.37923515,978024.375
2018-06-06 09:15:00,44.42371817,45.60696733,44.08268162,45.37268946,514130.625
2018-06-07 09:15:00,45.81751975,46.26235003,44.93675696,45.55358651,1384796.25
2018-06-08 09:15:00,45.3756544,45.3756544,43.11295277,44.16868273,852761.25
2018-06-11 09:15:00,44.20426797,44.95751452,44.00854324,44.41482038,518062.5
2018-06-12 09:15:00,44.43558091,44.76771967,43.65267901,43.97888788,423849.375
2018-06-13 09:15:00,44.18647535,45.78786439,44.16868273,45.13248169,1719630.0
2018-06-14 09:15:00,44.60758017,46.85249214,44.60758017,45.76413892,2019616.875
2018-06-15 09:15:00,46.07255518,46.32166074,45.4112426,45.77303672,676164.375
2018-06-18 09:15:00,45.9064858,46.02510721,45.49131087,45.65738025,243151.875
2018-06-19 09:15:00,45.64551751,45.64551751,44.84185805,45.27779351,470053.125
2018-06-20 09:15:00,45.37268946,45.55358651,44.48302888,44.91896137,824664.375
2018-06-21 09:15:00,45.35786178,45.72855369,43.82171333,44.48302888,7964797.5
2018-06-22 09:15:00,44.42371817,45.07613593,43.36205537,44.45930341,904162.5
2018-06-25 09:15:00,44.60165029,44.77661746,43.29681477,43.56964283,412188.75
2018-06-26 09:15:00,43.30867751,44.13902738,42.11060067,43.63488639,3230904.375
2018-06-27 09:15:00,43.35612548,44.75882484,42.85198449,44.44447573,607314.375
2018-06-28 09:15:00,44.53047685,46.14372862,44.10047424,45.29558613,955513.125
2018-06-29 09:15:00,45.66034519,46.14372862,44.340682,44.69654623,846450.0
2018-07-02 09:15:00,45.01089534,45.01089534,43.41543619,44.20723291,2914768.125
2018-07-03 09:15:00,44.42075323,44.95158464,43.60523103,44.6283407,443508.75
2018-07-04 09:15:00,44.67875361,45.65145036,44.47413109,45.49427581,559254.375
2018-07-05 09:15:00,45.49131087,45.8471751,44.01447312,44.64909826,902829.375
2018-07-06 09:15:00,45.13248169,45.13248169,43.41543619,44.5364097,994308.75
2018-07-09 09:15:00,44.67875361,44.67875361,43.00915904,44.48302888,1742613.75
2018-07-10 09:15:00,44.7795824,44.7795824,43.89585171,44.41778829,1093297.5
2018-07-11 09:15:00,44.48302888,44.79441008,44.13012959,44.56309714,1099119.375
2018-07-12 09:15:00,44.60165029,44.77661746,43.89288677,44.25171594,590371.875
2018-07-13 09:15:00,43.95219747,44.59868535,43.46881701,44.26061373,256601.25
2018-07-16 09:15:00,43.88992183,44.12123476,43.00026125,43.65564395,1061167.5
2018-07-17 09:15:00,43.05957195,43.72978233,42.56432875,43.30274466,1745904.375
2018-07-18 09:15:00,43.1900561,43.88992183,40.57742013,42.49019037,5831932.5
2018-07-19 09:15:00,42.22922208,42.82232913,41.24466556,42.12542835,8423173.125
2018-07-20 09:15:00,41.9030132,42.09577299,41.3395615,41.63018515,513388.125
2018-07-23 09:15:00,41.05783565,41.9030132,40.92438657,41.42852756,4568197.5
2018-07-24 09:15:00,41.8110822,42.34487855,40.9362493,41.44632018,2480726.25
2018-07-25 09:15:00,41.60645968,42.01570473,40.98666221,41.31287109,855039.375
