date,open,high,low,close,volume
2018-04-04 09:15:00,96.0,97.4625,95.2875,95.925,8503092.0
2018-04-05 09:15:00,96.75,98.3250075,96.0750075,97.6875,4549726.66666667
2018-04-06 09:15:00,97.9874925,99.375,97.3125,98.8875075,3500761.33333333
2018-04-09 09:15:00,98.8875075,99.225,97.6124925,98.4,3161714.66666667
2018-04-10 09:15:00,97.5,98.1375075,95.925,96.375,5758130.66666667
2018-04-11 09:15:00,96.75,99.0,95.925,98.0625,4248193.33333333
2018-04-12 09:15:00,98.625,99.375,95.775,96.6749925,4469465.33333333
2018-04-13 09:15:00,96.75,97.6124925,95.1375,95.7,3469745.33333333
2018-04-16 09:15:00,95.625,97.125,94.575,96.7125,3157812.0
2018-04-17 09:15:00,96.8250075,97.35,95.4,96.3375,2268276.0
2018-04-18 09:15:00,96.5625,97.0499925,95.5875,96.1124925,2074318.66666667
2018-04-19 09:15:00,96.15,97.2374925,95.7,96.7875,2032646.66666667
2018-04-20 09:15:00,96.75,97.65,95.4,97.125,2804510.66666667
2018-04-23 09:15:00,96.8250075,97.725,95.6625,96.0750075,2149614.66666667
2018-04-24 09:15:00,96.225,96.5625,95.4,95.55,1756546.66666667
2018-04-25 09:15:00,95.25,96.5625,94.5375,94.9125,2827629.33333333
2018-04-26 09:15:00,94.9125,95.5125,93.75,94.125,5383304.0
2018-04-27 09:15:00,94.575,95.5125,94.2375,94.5,8384016.0
2018-04-30 09:15:00,94.9125,96.0750075,94.6875,95.625,2654212.0
2018-05-02 09:15:00,95.925,96.8624925,92.925,93.3,4031818.66666667
2018-05-03 09:15:00,92.625,93.75,91.95,92.8125,3327454.66666667
2018-05-04 09:15:00,92.8125,93.375,91.6125,92.1375,1917276.0
2018-05-07 09:15:00,92.25,93.6375,91.575,92.775,3192402.66666667
2018-05-08 09:15:00,92.9625,93.3375,91.5,91.8,2967570.66666667
2018-05-09 09:15:00,91.8,92.7375,91.65,91.95,1659089.33333333
2018-05-10 09:15:00,92.175,92.175,89.55,89.9625,2749672.0
2018-05-11 09:15:00,90.3,90.45,88.275,89.325,2675384.0
2018-05-14 09:15:00,89.775,89.775,86.55,86.85,2933890.66666667
2018-05-15 09:15:00,86.6625,88.3125,85.2375,86.4,3207988.0
2018-05-16 09:15:00,85.875,87.5625,84.225,86.2875,3380122.66666667
2018-05-17 09:15:00,86.55,88.05,85.6125,86.7,3126385.33333333
2018-05-18 09:15:00,86.775,87.9,83.5125,84.15,4678513.33333333
2018-05-21 09:15:00,84.0,84.4125,81.8625,82.2375,3354000.0
2018-05-22 09:15:00,82.275,83.25,80.775,81.675,4503708.0
2018-05-23 09:15:00,81.675,83.175,80.775,81.1125,3814045.33333333
2018-05-24 09:15:00,81.75,85.5,81.0375,85.0875,6346025.33333333
2018-05-25 09:15:00,85.6875,87.3,84.0,85.1625,6457017.33333333
2018-05-28 09:15:00,85.8375,90.4875,85.575,89.475,8284036.0
2018-05-29 09:15:00,88.125,90.6375,86.775,89.7,7279721.33333333
2018-05-30 09:15:00,89.1375,90.15,88.0875,88.5375,3181501.33333333
2018-05-31 09:15:00,88.6875,90.0375,88.275,88.6125,13839070.66666667
2018-06-01 09:15:00,88.65,91.3125,85.275,87.9,9593488.0
2018-06-04 09:15:00,88.05,88.8,84.7875,85.2,3875736.0
2018-06-05 09:15:00,84.975,85.425,81.0,81.675,5130778.66666667
2018-06-06 09:15:00,80.2875,83.325,80.2875,83.025,5544304.0
2018-06-07 09:15:00,83.4,88.125,83.4,87.75,7883628.0
2018-06-08 09:15:00,87.0,87.1875,84.8625,86.175,6383906.66666667
2018-06-11 09:15:00,86.925,89.0625,86.55,86.8875,5563558.66666667
2018-06-12 09:15:00,87.3375,87.9,85.9125,87.3375,3116840.0
2018-06-13 09:15:00,87.6375,89.4,86.9625,88.35,5709585.33333333
2018-06-14 09:15:00,87.9375,87.9375,86.25,87.375,3816324.0
2018-06-15 09:15:00,87.375,87.975,84.825,85.0875,6247142.66666667
2018-06-18 09:15:00,85.0125,85.725,84.225,84.5625,2120593.33333333
2018-06-19 09:15:00,84.375,85.2,82.5,82.725,3521913.33333333
2018-06-20 09:15:00,82.35,84.375,81.75,83.55,6456628.0
2018-06-21 09:15:00,84.45,84.45,82.5375,82.875,4036520.0
2018-06-22 09:15:00,82.5,83.625,81.975,83.1375,4300826.66666667
2018-06-25 09:15:00,82.65,83.175,80.775,81.15,2740026.66666667
2018-06-26 09:15:00,80.925,81.9,80.25,80.6625,2752825.33333333
2018-06-27 09:15:00,80.9625,81.0375,76.5,77.025,7468865.33333333
2018-06-28 09:15:00,75.75,77.55,74.25,74.77499775,8495694.66666667
2018-06-29 09:15:00,75.825,79.7625,75.4875,78.4875,9347277.33333333
2018-07-02 09:15:00,78.75,78.825,75.75,76.125,5580460.0
2018-07-03 09:15:00,76.6875,77.8125,75.675,76.5,4038556.0
2018-07-04 09:15:00,76.3125,76.875,74.85000225,75.5625,5019394.66666667
2018-07-05 09:15:00,75.5625,76.2375,74.4375,74.85000225,4140082.66666667
2018-07-06 09:15:00,75.0,79.275,74.77499775,78.225,6341072.0
2018-07-09 09:15:00,79.05,79.425,76.875,77.2875,4998644.0
2018-07-10 09:15:00,77.4,78.675,76.9875,77.7375,4431544.0
2018-07-11 09:15:00,77.55,78.3375,75.375,76.0125,5559377.33333333
2018-07-12 09:15:00,76.425,76.875,75.0375,75.3,5043045.33333333
2018-07-13 09:15:00,75.375,75.675,72.0,72.33749775,10776630.66666667
2018-07-16 09:15:00,72.0,72.03750225,69.97500225,70.2375015,4884757.33333333
2018-07-17 09:15:00,70.7624985,72.75,69.60000225,71.58749775,7871834.66666667
2018-07-18 09:15:00,72.0749985,72.4499985,68.02499775,68.28750225,8924898.66666667
2018-07-19 09:15:00,68.39999775,70.875,67.53750225,68.9250015,9097540.0
2018-07-20 09:15:00,69.0,69.22500225,67.6875,68.6999985,9077645.33333333
2018-07-23 09:15:00,68.96249775,69.3000015,66.75,68.47500225,7627144.0
2018-07-24 09:15:00,68.625,73.35000225,68.625,72.6750015,11004793.33333333
2018-07-25 09:15:00,73.4250015,74.3249985,70.7624985,73.64999775,9771033.33333333
2018-07-26 09:15:00,73.64999775,81.75,73.125,80.2875,33324314.66666667
2018-07-27 09:15:00,80.625,84.15,78.525,83.025,15369830.66666667
2018-07-30 09:15:00,83.1,86.4375,83.1,85.425,14480606.66666667
2018-07-31 09:15:00,85.125,88.275,83.7,87.7125,13073621.33333333
2018-08-01 09:15:00,88.425,88.725,85.275,86.625,8449733.33333333
2018-08-02 09:15:00,86.025,86.775,84.225,85.2375,6247218.66666667
2018-08-03 09:15:00,85.5,87.525,85.3875,85.875,5553001.33333333
2018-08-06 09:15:00,86.25,88.05,85.0125,86.85,5656746.66666667
2018-08-07 09:15:00,87.0,88.8375,85.05,88.275,7579826.66666667
2018-08-08 09:15:00,88.275,88.425,82.05,83.2875,11981145.33333333
2018-08-09 09:15:00,83.625,87.7875,83.325,86.7375,7296256.0
2018-08-10 09:15:00,86.9625,87.75,85.6875,86.2125,5582776.0
2018-08-13 09:15:00,85.5,85.65,81.5625,83.625,7648141.33333333
2018-08-14 09:15:00,83.55,84.7125,82.65,84.2625,4313220.0
2018-08-16 09:15:00,82.875,84.075,81.0375,81.5625,6807314.66666667
2018-08-17 09:15:00,82.2375,83.175,80.625,82.5375,5657578.66666667
2018-08-20 09:15:00,83.175,85.3875,82.6125,84.9,5980784.0
2018-08-21 09:15:00,85.125,85.3875,83.7,84.6375,4060072.0
2018-08-23 09:15:00,85.05,85.2375,82.275,83.85,4839776.0
2018-08-24 09:15:00,83.85,84.3375,82.5375,83.5875,3863916.0
2018-08-27 09:15:00,84.2625,90.0,83.85,89.625,18556998.66666667
2018-08-28 09:15:00,88.3875,88.65,85.0875,86.025,11226434.66666667
2018-08-29 09:15:00,86.7,89.85,85.125,88.65,10067757.33333333
2018-08-30 09:15:00,89.025,90.375,87.4875,89.7375,10379081.33333333
2018-08-31 09:15:00,90.0,91.125,88.5,89.85,10366250.66666667
2018-09-03 09:15:00,90.675,92.0625,89.0625,89.5125,6081278.66666667
2018-09-04 09:15:00,89.5875,89.8875,84.825,85.3875,7350032.0
2018-09-05 09:15:00,85.5,86.7375,83.7375,86.3625,6250285.33333333
2018-09-06 09:15:00,86.625,89.0625,84.9,88.1625,5988544.0
2018-09-07 09:15:00,87.75,87.75,84.8625,85.9875,8360578.66666667
2018-09-10 09:15:00,85.8375,89.0625,85.0875,86.55,9911513.33333333
2018-09-11 09:15:00,87.075,89.7375,82.725,83.7375,13612816.0
2018-09-12 09:15:00,82.8,82.9875,79.725,81.525,11953578.66666667
2018-09-14 09:15:00,82.8,84.6,82.2,84.2625,7130930.66666667
2018-09-17 09:15:00,84.375,87.1875,82.0125,85.575,12196226.66666667
2018-09-18 09:15:00,85.5,86.625,82.8375,83.6625,7740384.0
2018-09-19 09:15:00,84.225,86.1,83.5125,85.2,7887530.66666667
2018-09-21 09:15:00,85.6875,86.025,76.9875,79.8375,12398480.0
2018-09-24 09:15:00,79.9125,80.7375,72.9375,73.53750225,14083778.66666667
2018-09-25 09:15:00,73.35000225,76.35,72.14999775,75.525,10540610.66666667
2018-09-26 09:15:00,76.425,77.1,74.5124985,76.6875,9003690.66666667
2018-09-27 09:15:00,75.9,76.65,73.0124985,73.46249775,8887402.66666667
2018-09-28 09:15:00,73.875,74.66250225,70.64999775,73.4250015,13609514.66666667
2018-10-01 09:15:00,74.0625,76.875,70.9499985,76.5,10074697.33333333
2018-10-03 09:15:00,76.5,81.375,75.75,78.9375,15630510.66666667
2018-10-04 09:15:00,76.95,79.2,76.425,78.0375,8821014.66666667
2018-10-05 09:15:00,77.625,78.9375,75.0,75.675,9646562.66666667
2018-10-08 09:15:00,75.675,78.225,74.02499775,75.525,8208444.0
2018-10-09 09:15:00,75.75,76.8,72.89999775,74.3625015,7759718.66666667
2018-10-10 09:15:00,75.0,80.3625,75.0,78.15,13982970.66666667
2018-10-11 09:15:00,76.125,77.8125,73.91250225,75.0,8203678.66666667
2018-10-12 09:15:00,76.425,77.775,74.96249775,76.6875,6310774.66666667
2018-10-15 09:15:00,77.25,78.9375,75.75,77.5875,5877857.33333333
2018-10-16 09:15:00,77.925,79.425,77.4,78.825,3835234.66666667
2018-10-17 09:15:00,80.55,80.55,75.4125,77.025,7146464.0
2018-10-19 09:15:00,76.5,78.75,75.525,78.1125,5810838.66666667
2018-10-22 09:15:00,78.75,79.425,76.8,78.1125,5176361.33333333
2018-10-23 09:15:00,77.4375,78.675,76.8,77.775,4222868.0
2018-10-24 09:15:00,78.75,81.75,78.075,81.075,7806246.66666667
2018-10-25 09:15:00,80.5875,82.4625,79.1625,80.25,22080385.33333333
2018-10-26 09:15:00,80.2875,80.7,77.775,80.25,6145416.0
2018-10-29 09:15:00,80.475,85.725,79.5375,84.675,10676394.66666667
2018-10-30 09:15:00,84.3375,85.9875,82.95,83.6625,7400262.66666667
2018-10-31 09:15:00,83.775,87.75,82.9125,87.3,7689993.33333333
2018-11-01 09:15:00,87.75,90.5625,86.25,88.35,8422050.66666667
2018-11-02 09:15:00,89.4,90.375,88.3125,89.0625,7655621.33333333
2018-11-05 09:15:00,88.4625,88.95,86.1,87.75,8210278.66666667
2018-11-06 09:15:00,87.45,91.125,87.225,88.7625,19328397.33333333
2018-11-07 09:15:00,89.2875,89.6625,88.95,89.325,779785.33333333
2018-11-09 09:15:00,89.2125,93.6,88.1625,92.85,12559809.33333333
2018-11-12 09:15:00,93.6375,95.325,91.3125,91.8375,10137416.0
2018-11-13 09:15:00,90.75,94.425,90.6,93.15,7410284.0
2018-11-14 09:15:00,93.675,94.95,92.7,93.675,6678026.66666667
2018-11-15 09:15:00,93.675,95.2125,91.9125,94.6875,7370154.66666667
2018-11-16 09:15:00,94.875,95.175,88.65,90.7875,8677338.66666667
2018-11-19 09:15:00,89.55,93.9375,88.65,93.3375,10380752.0
2018-11-20 09:15:00,92.5875,94.8375,91.2375,92.175,8756468.0
2018-11-21 09:15:00,92.175,94.125,91.35,93.525,5400770.66666667
2018-11-22 09:15:00,93.75,93.7875,90.45,90.75,6815394.66666667
2018-11-26 09:15:00,90.75,92.7,90.375,91.8375,5964897.33333333
2018-11-27 09:15:00,91.5,93.75,90.375,91.5,6557302.66666667
2018-11-28 09:15:00,90.9,92.1,81.6375,83.1375,17359110.66666667
2018-11-29 09:15:00,83.25,84.9375,78.1875,79.6125,31985310.66666667
2018-11-30 09:15:00,80.55,81.1125,74.4375,74.9250015,29408745.33333333
2018-12-03 09:15:00,75.9375,82.3875,75.375,79.2375,27936308.0
2018-12-04 09:15:00,78.9375,80.7375,77.4,79.9125,16847281.33333333
