date,open,high,low,close,volume
2017-01-30 09:15:00,120.55555556,133.33333333,118.34444444,118.8,141945840.0
2017-02-06 09:15:00,120.11111111,120.86666667,110.96666778,111.66666667,50115735.0
2017-02-13 09:15:00,112.11111111,113.22222222,106.77777778,107.46666778,18944640.0
2017-02-20 09:15:00,107.46666778,110.54444667,107.01110889,107.32222444,7107345.0
2017-02-27 09:15:00,106.88888889,107.63888889,98.5,98.96666778,16199820.0
2017-03-06 09:15:00,98.88888889,107.19999889,98.88888889,104.06666444,25525710.0
2017-03-14 09:15:00,106.11111111,106.85000222,104.44444444,104.87778,8641143.0
2017-03-20 09:15:00,105.55555556,105.92222111,103.44444444,105.00555444,7998471.0
2017-03-27 09:15:00,105.07222444,109.0,103.79444667,108.62778,11617596.0
2017-04-03 09:15:00,109.33333333,111.6,107.33333333,110.21666778,5531499.0
2017-04-10 09:15:00,110.55555556,117.2,110.55555556,114.4,11674503.0
2017-04-17 09:15:00,113.88888889,114.32777778,109.77777778,112.26666667,5007861.0
2017-04-24 09:15:00,112.33333333,113.0,110.76110889,111.60555556,4753341.0
2017-05-02 09:15:00,111.75555556,113.55555556,110.0,110.56666444,5131881.0
2017-05-08 09:15:00,111.33333333,112.66111111,108.66666667,109.08888778,5377284.0
2017-05-15 09:15:00,109.46666778,122.21111111,109.46666778,119.25555556,18289458.0
2017-05-22 09:15:00,119.88888889,120.33333333,114.56666667,117.13888889,8151309.0
2017-05-29 09:15:00,116.77777778,123.77777778,116.66666667,123.01666667,7377057.0
2017-06-05 09:15:00,123.27777778,126.11111111,120.22222222,124.3,5964687.0
2017-06-12 09:15:00,124.21666667,126.03333333,119.0,119.48888889,3364803.0
2017-06-19 09:15:00,120.01111111,124.35555556,117.89444444,118.33333333,4296861.0
2017-06-27 09:15:00,117.77777778,123.33333333,115.55555556,119.28333333,4605903.0
2017-07-03 09:15:00,119.43333333,125.33333333,116.89444444,118.54444444,7788051.0
2017-07-10 09:15:00,120.77777778,130.92777778,120.0,124.52222222,24233184.0
2017-07-17 09:15:00,124.77777778,125.43888889,119.44444444,120.45,5437197.0
2017-07-24 09:15:00,120.85555556,123.0,119.56666667,120.43888889,2904939.0
2017-07-31 09:15:00,120.55555556,122.22222222,117.22777778,119.04444444,4967577.0
2017-08-07 09:15:00,119.61111111,121.66666667,110.11111111,110.78888667,4473999.0
2017-08-14 09:15:00,111.33333333,114.22222222,110.02777778,110.98889111,2581677.0
2017-08-21 09:15:00,111.66666667,114.82222222,110.10000222,110.89999778,1886427.0
2017-08-28 09:15:00,111.22222222,111.54444444,107.88888889,108.54444667,2837853.0
2017-09-04 09:15:00,108.66666667,112.0,107.66666667,110.57777889,5219532.0
2017-09-11 09:15:00,111.55555556,115.0,111.0,113.18888889,3766536.0
2017-09-18 09:15:00,113.88888889,115.44444444,111.0,111.12777778,2222010.0
2017-09-25 09:15:00,111.11111111,111.22222222,107.81666444,108.48333111,2069451.0
2017-10-03 09:15:00,109.15555778,110.33333333,107.88888889,108.68333556,1210455.0
2017-10-09 09:15:00,108.88333444,111.97777778,108.44444444,108.60000222,2229336.0
2017-10-16 09:15:00,108.88888889,109.44444444,107.11111111,108.07222444,4379220.0
2017-10-23 09:15:00,108.33333333,110.88888889,107.5,109.98889111,2116782.0
2017-10-30 09:15:00,110.0,111.0,109.0,109.39444333,2209005.0
2017-11-06 09:15:00,110.88888889,111.11111111,107.92777556,108.11666556,2304396.0
2017-11-13 09:15:00,108.22222222,109.68333556,106.77777778,106.92222111,1832004.0
2017-11-20 09:15:00,107.55000111,107.55000111,104.56111,104.82222444,2665269.0
2017-11-27 09:15:00,105.11111111,105.53888667,102.91111222,103.31666444,2908026.0
2017-12-04 09:15:00,103.44444444,104.0,101.33333333,101.84444222,2362032.0
2017-12-11 09:15:00,102.5,102.5,99.78888667,99.97222222,3222657.0
2017-12-18 09:15:00,100.12222,101.71666778,98.44999889,100.46666778,4847823.0
2017-12-26 09:15:00,100.66666667,106.83333333,99.14444333,101.05000111,24387039.0
2018-01-01 09:15:00,101.88888889,106.08888778,101.78888667,105.10555667,23497479.0
2018-01-08 09:15:00,107.07777889,107.97222222,104.11111111,106.88333444,19671201.0
2018-01-15 09:15:00,107.92777556,109.43333556,100.78333222,101.06666444,26683992.0
2018-01-22 09:15:00,101.44444444,102.66666667,100.88888889,101.52222333,4296375.0
2018-01-29 09:15:00,101.60555667,102.0,93.55555556,94.37222,14279463.0
