date,open,high,low,close,volume
2016-10-03 09:15:00,5661.0,5767.0,5631.7998,5683.7998,2676917.0
2016-10-10 09:15:00,5724.8999,5766.9502,5652.6001,5690.4502,999359.0
2016-10-17 09:15:00,5699.0,5699.0,5574.6001,5650.2002,1809296.0
2016-10-24 09:15:00,5666.0,5948.0,5666.0,5876.1499,4143124.0
2016-11-01 09:15:00,5919.0,5974.0,5667.2998,5704.8501,2951694.0
2016-11-07 09:15:00,5763.0,5784.8501,5103.0,5134.25,4517327.0
2016-11-15 09:15:00,5101.8999,5119.0498,4806.3999,4950.8999,6114194.0
2016-11-21 09:15:00,4990.0,4990.0,4765.2998,4873.6001,3688306.0
2016-11-28 09:15:00,4866.0,5307.5,4833.0,5068.1001,5526747.0
2016-12-05 09:15:00,5063.8999,5312.5,5035.0498,5235.0,3224530.0
2016-12-12 09:15:00,5228.0,5228.0,5080.0,5188.6499,2841251.0
2016-12-19 09:15:00,5175.0,5214.0,5041.0,5197.1499,2148445.0
2016-12-26 09:15:00,5179.0,5377.8999,5117.2002,5319.5498,2808426.0
2017-01-02 09:15:00,5320.0498,5657.2998,5267.7998,5615.5498,3251422.0
2017-01-09 09:15:00,5644.7998,5795.0,5610.6001,5699.5,2803371.0
2017-01-16 09:15:00,5697.9502,5749.0,5642.0,5668.9502,1624980.0
2017-01-23 09:15:00,5668.9502,5927.7002,5643.7998,5915.8999,2324827.0
2017-01-30 09:15:00,5916.0,6218.3501,5875.5,6115.4502,2959385.0
2017-02-06 09:15:00,6157.0,6233.8999,6096.3999,6112.25,1985100.0
2017-02-13 09:15:00,6092.0,6139.8999,5842.2002,5989.75,2356979.0
2017-02-20 09:15:00,5989.75,6120.75,5912.2998,6031.0,1684576.0
2017-02-27 09:15:00,6005.0,6050.9502,5875.0,5887.75,2348937.0
2017-03-06 09:15:00,5925.5,6008.3999,5800.0,5955.6001,2416657.0
2017-03-14 09:15:00,6060.0,6226.7998,6010.0,6192.6001,2559790.0
2017-03-20 09:15:00,6220.0,6220.0,5977.3999,6004.6499,2223459.0
2017-03-27 09:15:00,5977.0,6049.0,5929.3501,6015.7002,2742009.0
